Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,13:04:2021,01:41:57,103,103.070799,0.084572,0.037821,0.031849,0.025680,1.482859,74.001640,74.658189,2.182680,0.061049,0.667777,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.082260,0.151770,0.294790,0.292150,1,1,30:06:2022,22:37:51,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,02:15:55,103,103.094387,0.078585,0.033625,0.029407,0.024305,1.502172,66.556832,67.214496,2.078236,0.113088,0.682777,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.073920,0.136980,0.267800,0.266880,1,1,30:06:2022,22:25:17,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,03:02:40,103,103.126852,0.069309,0.028412,0.024329,0.020448,1.596838,56.343618,56.995635,2.569984,0.199389,0.701758,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.066570,0.123980,0.244130,0.244910,1,1,30:06:2022,22:34:30,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,03:30:59,103,103.146516,0.063843,0.026535,0.023857,0.020805,1.511227,50.229701,50.873293,2.600056,0.218769,0.660597,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.063560,0.118700,0.234520,0.236060,1,1,30:06:2022,22:43:05,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,10:37:24,103,103.442639,0.073962,0.026382,0.021437,0.016547,1.883004,56.841770,56.190371,2.374019,0.167899,0.681011,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.067270,0.124700,0.244500,0.243600,1,1,30:06:2022,22:24:15,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,11:06:01,103,103.462512,0.075728,0.030836,0.026316,0.021833,1.611726,63.081808,62.425923,1.965891,0.089774,0.699049,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.071570,0.132110,0.257670,0.255210,1,1,30:06:2022,22:29:30,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,11:53:22,103,103.495394,0.079254,0.031773,0.027378,0.022655,1.623407,73.448439,72.792095,2.888187,0.064463,0.672799,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.082540,0.151010,0.291190,0.284780,1,1,30:06:2022,22:40:33,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,13:04:2021,12:11:53,103,103.508252,0.074783,0.028680,0.023856,0.018575,1.739044,77.491395,76.837604,2.823315,0.034771,0.657402,4,8,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.088890,0.161950,0.310550,0.301870,1,1,30:06:2022,22:45:10,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:04:2021,01:40:57,104,104.070104,0.050981,0.017933,0.015908,0.012012,1.789508,74.001282,74.657641,2.331198,0.067771,0.509615,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.082270,0.151790,0.294820,0.292150,1,1,30:06:2022,22:17:16,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:04:2021,02:13:34,104,104.092755,0.053716,0.021148,0.017767,0.013060,1.684991,66.852537,67.510382,2.033968,0.123358,0.544400,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.074200,0.137460,0.268680,0.267700,1,1,30:06:2022,22:26:53,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:04:2021,10:40:35,105,105.444850,0.113750,0.043842,0.033598,0.028011,1.838943,57.305452,56.652167,1.893606,0.063731,1.072937,4,10,7,5,4,9,5,5,4,9,4,5,4,10,6,4,0.071020,0.130410,0.250160,0.250490,1,1,30:06:2022,22:51:30,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:04:2021,01:40:19,106,106.069664,0.104700,0.046716,0.038865,0.032383,1.502352,73.710241,74.366300,1.896835,0.018165,0.897179,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.086340,0.159240,0.301260,0.301000,1,1,30:06:2022,22:26:34,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:04:2021,02:11:35,106,106.091377,0.101210,0.042973,0.034657,0.028325,1.620683,66.858228,67.516241,1.797843,0.025703,0.848557,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.078140,0.144110,0.274930,0.275860,1,1,30:06:2022,22:37:18,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:04:2021,03:00:13,106,106.125150,0.089309,0.037829,0.030864,0.024989,1.609211,56.213148,56.867202,1.819734,0.037337,0.852235,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.069890,0.128920,0.248600,0.250870,1,1,30:06:2022,22:46:25,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:04:2021,03:27:19,106,106.143970,0.083790,0.038371,0.034080,0.030267,1.375815,50.335390,50.982788,2.464485,0.047849,0.871868,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.066790,0.123240,0.238780,0.241610,1,1,30:06:2022,22:53:50,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:04:2021,03:00:00,107,107.125000,0.025806,0.005619,0.005625,0.003243,2.380056,56.046723,56.701268,4.298303,0.118121,0.596048,4,10,8,4,4,9,8,4,4,10,8,4,4,10,7,4,0.069790,0.128740,0.248290,0.250580,1,1,30:06:2022,22:37:01,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:04:2021,11:07:20,107,107.463426,-999.0,-999.0,-999.0,-999.0,-999.0,62.932041,62.274963,3.623557,0.143242,0.243361,3,10,8,5,3,10,8,5,3,10,7,5,3,10,6,5,0.075210,0.137920,0.262860,0.261940,1,1,30:06:2022,22:25:58,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:04:2021,11:55:22,107,107.496782,-999.0,-999.0,-999.0,-999.0,-999.0,73.450294,72.794729,1.889327,0.056406,0.209381,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.087030,0.159130,0.298750,0.294340,1,1,30:06:2022,22:31:21,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:04:2021,12:13:42,107,107.509514,-999.0,-999.0,-999.0,-999.0,-999.0,77.446120,76.793751,3.583458,0.037858,0.214116,4,8,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.093720,0.171150,0.319050,0.312600,1,1,30:06:2022,22:33:44,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,01:37:01,108,108.067373,0.068469,0.029520,0.024264,0.020529,1.571805,74.014400,74.669662,1.458745,0.023712,0.427945,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.086790,0.160070,0.302700,0.302360,1,1,30:06:2022,22:17:18,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,02:09:42,108,108.090069,0.052703,0.023191,0.020109,0.017178,1.469674,66.855494,67.513525,1.400181,0.043075,0.406584,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.078140,0.144100,0.274920,0.275850,1,1,30:06:2022,22:26:42,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,02:57:38,108,108.123356,0.054894,0.026609,0.023645,0.019324,1.286350,56.353534,57.008866,1.251138,0.052307,0.445256,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.069970,0.129080,0.248860,0.251130,1,1,30:06:2022,22:35:03,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,03:25:18,108,108.142569,0.049443,0.025788,0.023764,0.019236,1.124168,50.336968,50.986447,1.229207,0.079635,0.427221,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.066790,0.123240,0.238790,0.241620,1,1,30:06:2022,22:41:31,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,11:09:55,108,108.465220,0.086989,0.035182,0.028871,0.021920,1.673808,63.390743,62.733380,3.368473,0.176927,0.891571,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.075610,0.138630,0.264050,0.263020,1,1,30:06:2022,22:36:07,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:04:2021,11:55:59,108,108.497211,0.085522,0.031025,0.025868,0.017464,1.822757,73.477037,72.821764,4.135245,0.094799,0.794949,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.087090,0.159240,0.298910,0.294450,1,1,30:06:2022,22:45:02,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,01:36:04,109,109.066713,0.054037,0.021179,0.018511,0.015886,1.640041,74.018031,74.672941,2.228063,0.076189,0.447664,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.086780,0.160070,0.302700,0.302370,1,1,30:06:2022,22:18:58,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,02:09:28,109,109.089907,0.056453,0.020712,0.018158,0.015867,1.739198,66.703976,67.361986,1.944667,0.112925,0.497914,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.077990,0.143840,0.274460,0.275390,1,1,30:06:2022,22:28:49,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,02:56:42,109,109.122708,0.056021,0.023432,0.019744,0.019260,1.586544,56.351839,57.007677,1.808929,0.222688,0.544981,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.069970,0.129070,0.248860,0.251130,1,1,30:06:2022,22:38:09,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,11:09:36,109,109.465000,0.065448,0.025958,0.021712,0.019084,1.679245,63.214847,62.557357,4.296438,0.267165,0.568115,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.075460,0.138360,0.263590,0.262600,1,1,30:06:2022,22:24:26,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,11:56:29,109,109.497558,0.072789,0.032469,0.028172,0.023279,1.447544,73.478545,72.823580,3.422327,0.092962,0.625257,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.087080,0.159240,0.298910,0.294460,1,1,30:06:2022,22:35:49,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:04:2021,12:14:57,109,109.510382,0.075051,0.029734,0.025973,0.022198,1.623972,77.498446,76.847045,3.631295,0.066578,0.618947,4,8,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.093840,0.171350,0.319370,0.312870,1,1,30:06:2022,22:39:47,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:04:2021,01:34:11,111,111.065405,0.054976,0.025924,0.021218,0.016337,1.437441,74.031293,74.685407,1.572082,0.021797,0.652731,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.086810,0.160100,0.302760,0.302420,1,1,30:06:2022,22:27:23,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:04:2021,02:54:49,111,111.121400,0.036032,0.022792,0.015806,0.013511,1.196298,56.364767,57.021483,2.115147,0.095050,0.446651,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.069980,0.129080,0.248890,0.251150,1,1,30:06:2022,22:35:10,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:04:2021,03:24:08,111,111.141759,-999.0,-999.0,-999.0,-999.0,-999.0,49.970882,50.622617,2.233159,0.127949,0.379420,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.066620,0.122930,0.238250,0.241120,1,1,30:06:2022,22:37:15,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:04:2021,12:18:04,111,111.512546,0.052534,0.016507,0.013663,0.010710,2.056822,77.955024,77.305224,3.177153,0.016758,0.681363,4,8,7,6,4,8,7,6,4,9,7,6,4,8,7,6,0.094730,0.172930,0.322060,0.315270,1,1,30:06:2022,22:28:04,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,02:05:58,112,112.087477,0.056625,0.036758,0.033115,0.028591,0.812089,66.885180,67.542816,1.862943,0.021786,0.588690,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.078170,0.144160,0.275030,0.275940,1,1,30:06:2022,22:23:51,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,02:53:54,112,112.120764,0.050823,0.026649,0.023296,0.023071,1.185145,56.372186,57.029270,1.257628,0.037579,0.551056,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.069980,0.129100,0.248910,0.251170,1,1,30:06:2022,22:30:21,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,03:21:30,112,112.139931,0.054547,0.034004,0.028797,0.022716,0.956578,50.345803,50.998710,0.999234,0.017565,0.544889,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.066790,0.123250,0.238800,0.241640,1,1,30:06:2022,22:36:24,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,10:44:04,112,112.447269,0.068553,0.036053,0.030521,0.025672,1.222668,57.303807,56.647117,2.126546,0.052175,0.697035,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.071030,0.130410,0.250160,0.250480,1,1,30:06:2022,22:28:10,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,11:09:56,112,112.465231,0.072654,0.038636,0.034037,0.028914,1.153001,62.972567,62.314837,2.283861,0.041338,0.725842,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.075250,0.137990,0.262970,0.262030,1,1,30:06:2022,22:36:48,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,11:59:00,112,112.499306,0.079394,0.044322,0.039377,0.034258,1.066027,73.705758,73.052064,2.044220,0.013150,0.831790,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.087400,0.159820,0.299920,0.295390,1,1,30:06:2022,22:44:54,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:04:2021,12:17:28,112,112.512130,0.080254,0.045913,0.040395,0.034851,1.040566,77.715794,77.066240,2.420072,0.005468,0.829098,4,8,7,6,4,8,7,6,4,9,7,6,4,9,7,6,0.094240,0.172080,0.320610,0.314010,1,1,30:06:2022,22:47:42,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,23:04:2021,10:43:51,113,113.447118,0.088813,0.041455,0.035852,0.031517,1.380968,57.151433,56.494494,2.110722,0.136178,0.690168,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.069720,0.131170,0.250780,0.251700,1,1,30:06:2022,22:35:25,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,23:04:2021,11:10:24,113,113.465556,0.093544,0.041050,0.035974,0.030240,1.460014,62.971053,62.313306,2.613128,0.104918,0.712332,3,10,8,5,3,10,8,5,3,10,8,4,3,10,8,4,0.073780,0.138930,0.264030,0.263600,1,1,30:06:2022,22:43:56,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:04:2021,01:31:29,114,114.063530,-999.0,-999.0,-999.0,-999.0,-999.0,74.048985,74.701704,0.895997,0.017234,0.175769,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.084620,0.161080,0.304280,0.304350,1,1,30:06:2022,22:15:34,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:04:2021,02:04:09,114,114.086215,-999.0,-999.0,-999.0,-999.0,-999.0,66.911176,67.568415,0.981055,0.029541,0.163296,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.076530,0.145140,0.276280,0.277690,1,1,30:06:2022,22:20:16,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:04:2021,02:53:33,114,114.120521,-999.0,-999.0,-999.0,-999.0,-999.0,56.074954,56.732539,2.013257,0.118074,0.151982,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.068680,0.129720,0.249260,0.252130,1,1,30:06:2022,22:25:37,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:04:2021,03:19:44,114,114.138704,-999.0,-999.0,-999.0,-999.0,-999.0,50.349783,51.004055,1.717305,0.126240,0.163738,3,10,8,4,3,10,8,3,3,10,8,4,3,10,8,3,0.065870,0.124210,0.239640,0.243080,1,1,30:06:2022,22:28:22,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:04:2021,01:30:38,115,115.062940,-999.0,-999.0,-999.0,-999.0,-999.0,74.050929,74.703138,1.178408,0.015040,0.378713,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.084630,0.161090,0.304280,0.304360,1,1,30:06:2022,22:24:54,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:04:2021,02:03:17,115,115.085613,-999.0,-999.0,-999.0,-999.0,-999.0,66.920752,67.577748,1.303819,0.043202,0.379945,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.076540,0.145160,0.276310,0.277720,1,1,30:06:2022,22:30:41,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:04:2021,02:53:25,115,115.120428,-999.0,-999.0,-999.0,-999.0,-999.0,55.923618,56.581409,1.634963,0.079476,0.276479,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,3,0.068590,0.129560,0.248980,0.251860,1,1,30:06:2022,22:36:18,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:04:2021,01:29:48,116,116.062361,0.075927,0.040615,0.035158,0.030485,1.166857,74.052817,74.704493,1.673291,0.017121,0.461478,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.084620,0.161080,0.304290,0.304360,1,1,30:06:2022,22:40:04,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:04:2021,02:03:08,116,116.085509,0.064450,0.034209,0.029372,0.024663,1.189711,66.777268,67.434063,1.486322,0.030644,0.431391,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.076400,0.144900,0.275850,0.277280,1,1,30:06:2022,22:21:43,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:04:2021,02:50:32,116,116.118426,0.056828,0.025946,0.023295,0.020574,1.366296,56.379764,57.037879,1.679288,0.062882,0.426571,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.068850,0.130050,0.249850,0.252680,1,1,30:06:2022,22:31:36,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:04:2021,03:18:13,116,116.137650,0.071168,0.041258,0.032810,0.029377,1.152649,50.318462,50.973861,4.091341,0.361857,0.452805,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.065860,0.124180,0.239600,0.243040,1,1,30:06:2022,22:38:16,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:04:2021,10:44:20,116,116.447454,0.134060,0.061398,0.049143,0.041387,1.512355,56.947522,56.289941,2.077120,0.045373,0.961257,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.069600,0.130940,0.250380,0.251340,1,1,30:06:2022,22:34:11,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:04:2021,11:13:20,116,116.467593,0.139890,0.065065,0.052070,0.043478,1.488439,63.305970,62.648442,2.124566,0.041632,0.963428,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.074030,0.139430,0.264890,0.264390,1,1,30:06:2022,22:40:01,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:04:2021,11:59:55,116,116.499942,0.142490,0.069678,0.057483,0.047417,1.370264,73.479368,72.827311,3.094754,0.028464,1.013001,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.084850,0.160140,0.300290,0.296270,1,1,30:06:2022,22:50:22,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:04:2021,12:18:23,116,116.512766,0.134170,0.065412,0.054507,0.045325,1.361811,77.477631,76.830176,2.964893,0.014188,1.044277,4,9,7,6,4,8,7,6,4,9,7,6,4,9,7,6,0.091140,0.172170,0.320850,0.314710,1,1,30:06:2022,22:54:45,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:04:2021,01:29:00,117,117.061806,0.112260,0.054606,0.045036,0.036923,1.378898,74.051090,74.702216,2.610582,0.024387,0.765565,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.084620,0.161070,0.304280,0.304350,1,1,30:06:2022,22:35:20,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:04:2021,02:03:02,117,117.085440,0.106820,0.054094,0.044950,0.037030,1.306155,66.626870,67.283451,2.470179,0.047434,0.766365,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.076260,0.144610,0.275350,0.276820,1,1,30:06:2022,22:20:12,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:04:2021,02:49:44,117,117.117870,0.103110,0.053345,0.045171,0.038230,1.247956,56.383585,57.041858,1.974750,0.060645,0.759248,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.068850,0.130060,0.249860,0.252690,1,1,30:06:2022,22:31:47,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:04:2021,03:18:07,117,117.137581,0.094277,0.048056,0.042691,0.035402,1.208170,50.166161,50.821961,1.627625,0.064414,0.735279,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.065790,0.124050,0.239370,0.242830,1,1,30:06:2022,22:40:48,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:04:2021,11:13:11,117,117.467488,0.168540,0.076286,0.060995,0.050672,1.532131,63.171422,62.513988,2.383700,0.043523,1.183139,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.073930,0.139230,0.264540,0.264070,1,1,30:06:2022,22:31:19,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:04:2021,12:00:34,117,117.500394,0.189590,0.088730,0.069953,0.057084,1.498423,73.514540,72.863026,3.247517,0.040145,1.296952,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.084900,0.160250,0.300470,0.296420,1,1,30:06:2022,22:46:37,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:04:2021,12:19:06,117,117.513264,0.199840,0.095044,0.074480,0.060215,1.481219,77.523266,76.876529,4.031076,0.024392,1.323049,4,8,6,6,4,7,7,6,4,8,7,6,4,9,7,6,0.091230,0.172350,0.321110,0.314950,1,1,30:06:2022,22:51:28,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:04:2021,02:02:56,118,118.085370,0.135450,0.058579,0.047602,0.038629,1.581996,66.480566,67.136914,2.956862,0.141311,0.975781,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.076130,0.144350,0.274910,0.276380,1,1,30:06:2022,22:33:52,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:04:2021,02:49:00,118,118.117361,0.115560,0.050961,0.041869,0.034767,1.537106,56.377261,57.035652,2.715797,0.227382,0.900869,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.068840,0.130050,0.249840,0.252680,1,1,30:06:2022,22:46:22,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:04:2021,03:17:57,118,118.137465,0.109170,0.049803,0.042646,0.038586,1.429799,50.033105,50.689287,2.893810,0.299822,0.885560,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.065740,0.123940,0.239180,0.242640,1,1,30:06:2022,22:55:48,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:04:2021,12:00:59,118,118.500683,0.158870,0.074858,0.059428,0.048177,1.478717,73.499104,72.848107,3.775112,0.057899,1.303262,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.084890,0.160220,0.300420,0.296360,1,1,30:06:2022,22:27:11,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:04:2021,12:19:37,118,118.513623,0.164780,0.077505,0.060233,0.045222,1.509467,77.525701,76.879639,6.142206,0.190035,1.289796,4,8,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.091240,0.172340,0.321130,0.314970,1,1,30:06:2022,22:34:57,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,29:04:2021,01:27:52,119,119.061019,0.122560,0.047669,0.032887,0.022068,1.962788,73.957567,74.607635,3.215315,0.033003,0.877028,4,10,7,6,4,10,7,6,4,10,7,6,4,10,6,6,0.084500,0.160820,0.303840,0.303930,1,1,30:06:2022,22:36:38,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,29:04:2021,02:48:14,119,119.116829,0.113100,0.050534,0.041113,0.032465,1.529521,56.382758,57.041232,2.384220,0.060016,0.997651,4,10,8,4,4,10,7,4,4,10,7,4,4,10,5,5,0.068840,0.130050,0.249850,0.252690,1,1,30:06:2022,22:42:21,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,29:04:2021,03:15:40,119,119.135880,0.110840,0.055025,0.048538,0.039599,1.258734,50.367959,51.024741,1.142029,0.029690,0.979910,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.065880,0.124220,0.239660,0.243110,1,1,30:06:2022,22:29:11,1170,28.545000,77.192600,15.000000,lev20,Almucantar
